customer_id,age,gender,location,favorite_category,total_spend,average_order_value,avg_review_rating,avg_previous_purchases,avg_annual_frequency,discount_dependency_score,promo_dependency_score,subscription_score,preferred_payment_method,preferred_shipping_type,satisfaction_flag,total_spend_norm,average_order_value_norm,avg_previous_purchases_norm,avg_annual_frequency_norm,avg_review_rating_norm,discount_dependency_score_norm,promo_dependency_score_norm,subscription_score_norm,loyalty_score_1,loyalty_score_2,final_loyalty_score,value_tier,promo_dependency_segment,customer_segment,cluster
512,61,Male,Hawaii,Clothing,46,46.0,3.1,8.0,1.0,1.0,1.0,1.0,PayPal,Free Shipping,Neutral,0.32500000000000007,0.32500000000000007,0.14285714285714285,0.0,0.2400000000000002,1.0,1.0,1.0,0.15464285714285717,0.30285714285714294,0.21392857142857147,Medium Value,Highly Promo Dependent,Bargain Hunter,2
513,19,Male,New York,Accessories,49,49.0,,2.0,12.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Unknown,0.36250000000000004,0.36250000000000004,0.02040816326530612,0.21568627450980393,,1.0,1.0,1.0,0.18161914765906365,,,Medium Value,Highly Promo Dependent,Bargain Hunter,2
514,22,Male,New Mexico,Accessories,65,65.0,3.6,45.0,1.0,1.0,1.0,1.0,Venmo,Store Pickup,Neutral,0.5625,0.5625,0.8979591836734693,0.0,0.44000000000000017,1.0,1.0,1.0,0.5279336734693877,0.5793877551020408,0.5485153061224489,High Value,Highly Promo Dependent,Occasional Customer,2
515,64,Male,Indiana,Clothing,62,62.0,4.3,47.0,4.0,1.0,1.0,1.0,PayPal,Standard,High Satisfaction,0.525,0.525,0.9387755102040816,0.058823529411764705,0.72,1.0,1.0,1.0,0.5506572629051621,0.6616326530612244,0.5950474189675871,High Value,Highly Promo Dependent,Potential Loyalist,2
516,28,Male,Kentucky,Accessories,67,67.0,4.5,7.0,12.0,1.0,1.0,1.0,Cash,Next Day Air,High Satisfaction,0.5875,0.5875,0.12244897959183673,0.21568627450980393,0.8,1.0,1.0,1.0,0.28993547418967586,0.43673469387755104,0.34865516206482594,High Value,Highly Promo Dependent,Occasional Customer,2
517,34,Male,West Virginia,Clothing,41,41.0,2.8,19.0,26.0,1.0,1.0,1.0,Debit Card,2-Day Shipping,Low Satisfaction,0.26250000000000007,0.26250000000000007,0.36734693877551017,0.49019607843137253,0.11999999999999988,1.0,1.0,1.0,0.37274759903961585,0.34020408163265303,0.35973019207683077,Medium Value,Highly Promo Dependent,Bargain Hunter,2
518,61,Male,North Dakota,Footwear,49,49.0,2.7,44.0,4.0,1.0,1.0,1.0,Cash,Free Shipping,Low Satisfaction,0.36250000000000004,0.36250000000000004,0.8775510204081631,0.058823529411764705,0.08000000000000007,1.0,1.0,1.0,0.4774174669867947,0.48326530612244895,0.4797566026410564,Medium Value,Highly Promo Dependent,Bargain Hunter,2
519,24,Male,Oregon,Clothing,100,100.0,2.9,16.0,4.0,1.0,1.0,1.0,Venmo,Next Day Air,Low Satisfaction,1.0,1.0,0.3061224489795918,0.058823529411764705,0.15999999999999992,1.0,1.0,1.0,0.4400960384153661,0.33183673469387753,0.39679231692677064,Premium Value,Highly Promo Dependent,At Risk,2
520,19,Male,Minnesota,Accessories,54,54.0,4.4,17.0,4.0,1.0,1.0,1.0,Bank Transfer,2-Day Shipping,High Satisfaction,0.42500000000000004,0.42500000000000004,0.32653061224489793,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.27575930372148855,0.48795918367346947,0.36063925570228095,Medium Value,Highly Promo Dependent,Bargain Hunter,2
521,51,Male,South Carolina,Accessories,84,84.0,3.9,20.0,4.0,1.0,1.0,1.0,Debit Card,Free Shipping,Neutral,0.8,0.8,0.38775510204081626,0.058823529411764705,0.56,1.0,1.0,1.0,0.4127490996398559,0.4563265306122449,0.4301800720288115,Premium Value,Highly Promo Dependent,Occasional Customer,2
522,36,Male,Vermont,Clothing,41,41.0,3.5,50.0,1.0,1.0,1.0,1.0,Bank Transfer,Standard,Neutral,0.26250000000000007,0.26250000000000007,1.0,0.0,0.40000000000000013,1.0,1.0,1.0,0.47875,0.6000000000000001,0.52725,Medium Value,Highly Promo Dependent,Bargain Hunter,2
523,65,Male,Minnesota,Accessories,88,88.0,2.5,37.0,4.0,1.0,1.0,1.0,Cash,Store Pickup,Low Satisfaction,0.8500000000000001,0.8500000000000001,0.7346938775510203,0.058823529411764705,0.0,1.0,1.0,1.0,0.5665246098439376,0.4204081632653061,0.5080780312124851,Premium Value,Highly Promo Dependent,Occasional Customer,2
524,46,Male,Delaware,Footwear,40,40.0,4.9,5.0,4.0,1.0,1.0,1.0,PayPal,Express,High Satisfaction,0.25,0.25,0.08163265306122448,0.058823529411764705,0.9600000000000002,1.0,1.0,1.0,0.1253001200480192,0.4644897959183674,0.2609759903961585,Medium Value,Highly Promo Dependent,Bargain Hunter,2
525,59,Male,Pennsylvania,Clothing,39,39.0,4.8,44.0,1.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.23750000000000004,0.23750000000000004,0.8775510204081631,0.0,0.9199999999999999,1.0,1.0,1.0,0.42227040816326533,0.693265306122449,0.5306683673469388,Low Value,Highly Promo Dependent,Potential Loyalist,2
526,51,Male,Iowa,Outerwear,37,37.0,3.2,41.0,12.0,1.0,1.0,1.0,Debit Card,Next Day Air,Neutral,0.21250000000000002,0.21250000000000002,0.8163265306122448,0.21568627450980393,0.28000000000000025,1.0,1.0,1.0,0.45498649459783913,0.5148979591836735,0.4789510804321729,Low Value,Highly Promo Dependent,Bargain Hunter,2
527,51,Male,New Jersey,Clothing,52,52.0,4.9,19.0,12.0,1.0,1.0,1.0,Cash,Standard,High Satisfaction,0.4,0.4,0.36734693877551017,0.21568627450980393,0.9600000000000002,1.0,1.0,1.0,0.33164465786314523,0.5502040816326531,0.4190684273709484,Medium Value,Highly Promo Dependent,Bargain Hunter,2
528,21,Male,South Carolina,Clothing,23,23.0,4.3,47.0,4.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,High Satisfaction,0.03750000000000003,0.03750000000000003,0.9387755102040816,0.058823529411764705,0.72,1.0,1.0,1.0,0.4044072629051621,0.6616326530612244,0.5072974189675871,Low Value,Highly Promo Dependent,Potential Loyalist,2
529,34,Male,Maryland,Footwear,88,88.0,3.2,40.0,1.0,1.0,1.0,1.0,Cash,Express,Neutral,0.8500000000000001,0.8500000000000001,0.7959183673469387,0.0,0.28000000000000025,1.0,1.0,1.0,0.5733673469387754,0.5087755102040816,0.547530612244898,Premium Value,Highly Promo Dependent,Occasional Customer,2
530,32,Male,California,Clothing,84,84.0,3.7,6.0,12.0,1.0,1.0,1.0,Credit Card,Standard,Neutral,0.8,0.8,0.10204081632653061,0.21568627450980393,0.4800000000000002,1.0,1.0,1.0,0.3455222088835534,0.3506122448979593,0.34755822328931574,Premium Value,Highly Promo Dependent,Occasional Customer,2
531,48,Male,Montana,Outerwear,37,37.0,3.2,25.0,26.0,1.0,1.0,1.0,Credit Card,Store Pickup,Neutral,0.21250000000000002,0.21250000000000002,0.4897959183673469,0.49019607843137253,0.28000000000000025,1.0,1.0,1.0,0.4067271908763505,0.41693877551020414,0.410811824729892,Low Value,Highly Promo Dependent,Bargain Hunter,2
532,50,Male,Vermont,Footwear,51,51.0,3.4,42.0,52.0,1.0,1.0,1.0,Cash,Next Day Air,Neutral,0.38750000000000007,0.38750000000000007,0.836734693877551,0.9999999999999999,0.3600000000000001,1.0,1.0,1.0,0.7509438775510204,0.5410204081632652,0.6669744897959183,Medium Value,Highly Promo Dependent,Bargain Hunter,2
533,26,Male,Texas,Clothing,76,76.0,4.1,35.0,4.0,1.0,1.0,1.0,Bank Transfer,Express,High Satisfaction,0.7000000000000001,0.7000000000000001,0.693877551020408,0.058823529411764705,0.6399999999999999,1.0,1.0,1.0,0.5051980792316927,0.5681632653061224,0.5303841536614645,High Value,Highly Promo Dependent,Potential Loyalist,2
534,57,Male,North Carolina,Footwear,60,60.0,4.5,17.0,52.0,1.0,1.0,1.0,Debit Card,Next Day Air,High Satisfaction,0.5,0.5,0.32653061224489793,0.9999999999999999,0.8,1.0,1.0,1.0,0.5806122448979592,0.4979591836734694,0.5475510204081633,Medium Value,Highly Promo Dependent,Potential Loyalist,2
535,65,Male,Florida,Accessories,72,72.0,4.5,4.0,4.0,1.0,1.0,1.0,PayPal,Next Day Air,High Satisfaction,0.65,0.65,0.061224489795918366,0.058823529411764705,0.8,1.0,1.0,1.0,0.23713685474189677,0.41836734693877553,0.30962905162064824,High Value,Highly Promo Dependent,Occasional Customer,2
536,56,Male,West Virginia,Clothing,45,45.0,3.2,24.0,52.0,1.0,1.0,1.0,Bank Transfer,Free Shipping,Neutral,0.3125,0.3125,0.4693877551020408,0.9999999999999999,0.28000000000000025,1.0,1.0,1.0,0.5815051020408163,0.4108163265306123,0.5132295918367347,Medium Value,Highly Promo Dependent,Bargain Hunter,2
537,44,Male,Illinois,Outerwear,84,84.0,4.4,16.0,4.0,1.0,1.0,1.0,Debit Card,Store Pickup,High Satisfaction,0.8,0.8,0.3061224489795918,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.3800960384153661,0.4818367346938776,0.42079231692677066,Premium Value,Highly Promo Dependent,Occasional Customer,2
538,50,Male,Virginia,Clothing,49,49.0,3.0,14.0,1.0,1.0,1.0,1.0,Debit Card,Store Pickup,Neutral,0.36250000000000004,0.36250000000000004,0.26530612244897955,0.0,0.20000000000000018,1.0,1.0,1.0,0.21487244897959185,0.32959183673469394,0.2607602040816327,Medium Value,Highly Promo Dependent,Bargain Hunter,2
539,27,Male,Virginia,Clothing,22,22.0,3.2,43.0,52.0,1.0,1.0,1.0,Cash,Free Shipping,Neutral,0.025000000000000022,0.025000000000000022,0.8571428571428571,0.9999999999999999,0.28000000000000025,1.0,1.0,1.0,0.6503571428571429,0.5271428571428571,0.6010714285714285,Low Value,Highly Promo Dependent,Bargain Hunter,2
540,49,Male,Wyoming,Outerwear,48,48.0,4.0,49.0,52.0,1.0,1.0,1.0,Debit Card,Store Pickup,High Satisfaction,0.3500000000000001,0.3500000000000001,0.9795918367346937,0.9999999999999999,0.6000000000000001,1.0,1.0,1.0,0.7968367346938775,0.6438775510204082,0.7356530612244898,Medium Value,Highly Promo Dependent,Discount Loyalist,2
541,49,Male,South Carolina,Clothing,37,37.0,3.1,33.0,4.0,1.0,1.0,1.0,Cash,Next Day Air,Neutral,0.21250000000000002,0.21250000000000002,0.6530612244897959,0.058823529411764705,0.2400000000000002,1.0,1.0,1.0,0.34262154861944777,0.45591836734693886,0.38794027611044424,Low Value,Highly Promo Dependent,Bargain Hunter,2
542,52,Male,Connecticut,Outerwear,27,27.0,2.8,45.0,26.0,1.0,1.0,1.0,Cash,Next Day Air,Low Satisfaction,0.08750000000000002,0.08750000000000002,0.8979591836734693,0.49019607843137253,0.11999999999999988,1.0,1.0,1.0,0.5324924969987994,0.49938775510204075,0.519250600240096,Low Value,Highly Promo Dependent,Bargain Hunter,2
543,27,Male,Illinois,Footwear,79,79.0,4.6,35.0,26.0,1.0,1.0,1.0,Cash,Next Day Air,High Satisfaction,0.7375,0.7375,0.693877551020408,0.49019607843137253,0.8399999999999999,1.0,1.0,1.0,0.6458598439375749,0.6181632653061224,0.6347812124849939,High Value,Highly Promo Dependent,Potential Loyalist,2
544,53,Male,Alabama,Clothing,98,98.0,4.3,11.0,12.0,1.0,1.0,1.0,Credit Card,Express,High Satisfaction,0.9750000000000001,0.9750000000000001,0.2040816326530612,0.21568627450980393,0.72,1.0,1.0,1.0,0.4388385354141657,0.44122448979591833,0.43979291716686675,Premium Value,Highly Promo Dependent,Occasional Customer,2
545,34,Male,Washington,Footwear,64,64.0,3.3,30.0,4.0,1.0,1.0,1.0,Bank Transfer,Standard,Neutral,0.55,0.55,0.5918367346938774,0.058823529411764705,0.32000000000000006,1.0,1.0,1.0,0.4193817527010804,0.45755102040816326,0.43464945978391356,High Value,Highly Promo Dependent,Occasional Customer,2
546,33,Male,Alabama,Outerwear,32,32.0,3.5,48.0,1.0,1.0,1.0,1.0,Debit Card,2-Day Shipping,Neutral,0.15000000000000002,0.15000000000000002,0.9591836734693877,0.0,0.40000000000000013,1.0,1.0,1.0,0.4286734693877551,0.5877551020408163,0.49230612244897953,Low Value,Highly Promo Dependent,Bargain Hunter,2
547,62,Male,New Mexico,Clothing,74,74.0,3.4,45.0,26.0,1.0,1.0,1.0,Venmo,Free Shipping,Neutral,0.675,0.675,0.8979591836734693,0.49019607843137253,0.3600000000000001,1.0,1.0,1.0,0.7087424969987994,0.5593877551020408,0.649000600240096,High Value,Highly Promo Dependent,Occasional Customer,2
548,38,Male,Nevada,Outerwear,50,50.0,2.8,26.0,52.0,1.0,1.0,1.0,Venmo,Free Shipping,Low Satisfaction,0.375,0.375,0.510204081632653,0.9999999999999999,0.11999999999999988,1.0,1.0,1.0,0.6165816326530611,0.38306122448979585,0.523173469387755,Medium Value,Highly Promo Dependent,Bargain Hunter,2
549,36,Male,Nebraska,Accessories,64,64.0,4.6,41.0,4.0,1.0,1.0,1.0,Debit Card,Store Pickup,High Satisfaction,0.55,0.55,0.8163265306122448,0.058823529411764705,0.8399999999999999,1.0,1.0,1.0,0.5091776710684274,0.6548979591836734,0.5674657863145258,High Value,Highly Promo Dependent,Potential Loyalist,2
550,31,Male,Arizona,Accessories,29,29.0,3.6,37.0,26.0,1.0,1.0,1.0,Venmo,Express,Neutral,0.11250000000000004,0.11250000000000004,0.7346938775510203,0.49019607843137253,0.44000000000000017,1.0,1.0,1.0,0.4746863745498199,0.5304081632653062,0.49697509003601437,Low Value,Highly Promo Dependent,Bargain Hunter,2
551,62,Male,Georgia,Accessories,62,62.0,3.3,12.0,52.0,1.0,1.0,1.0,PayPal,Store Pickup,Neutral,0.525,0.525,0.22448979591836735,0.9999999999999999,0.32000000000000006,1.0,1.0,1.0,0.5472959183673469,0.34734693877551026,0.4673163265306123,High Value,Highly Promo Dependent,Occasional Customer,2
552,29,Male,Idaho,Outerwear,78,78.0,3.1,27.0,26.0,1.0,1.0,1.0,Cash,2-Day Shipping,Neutral,0.7250000000000001,0.7250000000000001,0.5306122448979591,0.49019607843137253,0.2400000000000002,1.0,1.0,1.0,0.5768037214885955,0.4191836734693878,0.5137557022809124,High Value,Highly Promo Dependent,Occasional Customer,2
553,24,Male,Missouri,Clothing,94,94.0,3.5,18.0,52.0,1.0,1.0,1.0,Bank Transfer,Express,Neutral,0.925,0.925,0.346938775510204,0.9999999999999999,0.40000000000000013,1.0,1.0,1.0,0.7162755102040815,0.40408163265306124,0.5913979591836734,Premium Value,Highly Promo Dependent,Occasional Customer,2
554,63,Male,Florida,Accessories,59,59.0,3.2,15.0,4.0,1.0,1.0,1.0,Credit Card,Express,Neutral,0.48750000000000004,0.48750000000000004,0.28571428571428564,0.058823529411764705,0.28000000000000025,1.0,1.0,1.0,0.2781827731092437,0.35571428571428576,0.3091953781512605,Medium Value,Highly Promo Dependent,Bargain Hunter,2
555,56,Male,Minnesota,Footwear,47,47.0,3.0,34.0,52.0,1.0,1.0,1.0,Bank Transfer,Express,Neutral,0.3375,0.3375,0.673469387755102,0.9999999999999999,0.20000000000000018,1.0,1.0,1.0,0.6706377551020408,0.45204081632653065,0.5831989795918368,Medium Value,Highly Promo Dependent,Bargain Hunter,2
556,63,Male,Maine,Accessories,57,57.0,4.8,37.0,1.0,1.0,1.0,1.0,Venmo,Express,High Satisfaction,0.4625,0.4625,0.7346938775510203,0.0,0.9199999999999999,1.0,1.0,1.0,0.4326275510204082,0.650408163265306,0.5197397959183674,Medium Value,Highly Promo Dependent,Potential Loyalist,2
557,40,Male,Montana,Outerwear,90,90.0,5.0,21.0,26.0,1.0,1.0,1.0,Cash,Store Pickup,High Satisfaction,0.875,0.875,0.4081632653061224,0.49019607843137253,1.0,1.0,1.0,1.0,0.5728241296518608,0.5724489795918367,0.5726740696278512,Premium Value,Highly Promo Dependent,Potential Loyalist,2
558,18,Male,Alaska,Clothing,60,60.0,2.9,31.0,52.0,1.0,1.0,1.0,Debit Card,Free Shipping,Low Satisfaction,0.5,0.5,0.6122448979591836,0.9999999999999999,0.15999999999999992,1.0,1.0,1.0,0.6948979591836734,0.4236734693877551,0.5864081632653061,Medium Value,Highly Promo Dependent,Occasional Customer,2
559,50,Male,Iowa,Footwear,77,77.0,3.2,43.0,4.0,1.0,1.0,1.0,Debit Card,Express,Neutral,0.7125,0.7125,0.8571428571428571,0.058823529411764705,0.28000000000000025,1.0,1.0,1.0,0.5742542016806723,0.5271428571428571,0.5554096638655462,High Value,Highly Promo Dependent,Occasional Customer,2
560,66,Male,Arizona,Accessories,41,41.0,2.9,22.0,12.0,1.0,1.0,1.0,Bank Transfer,Store Pickup,Low Satisfaction,0.26250000000000007,0.26250000000000007,0.4285714285714285,0.21568627450980393,0.15999999999999992,1.0,1.0,1.0,0.3148844537815126,0.36857142857142855,0.336359243697479,Medium Value,Highly Promo Dependent,Bargain Hunter,2
561,25,Male,Louisiana,Accessories,48,48.0,,12.0,1.0,1.0,1.0,1.0,Debit Card,Free Shipping,Unknown,0.3500000000000001,0.3500000000000001,0.22448979591836735,0.0,,1.0,1.0,1.0,0.19479591836734697,,,Medium Value,Highly Promo Dependent,Bargain Hunter,2
562,65,Male,Alabama,Outerwear,65,65.0,2.6,25.0,26.0,1.0,1.0,1.0,PayPal,Next Day Air,Low Satisfaction,0.5625,0.5625,0.4897959183673469,0.49019607843137253,0.040000000000000036,1.0,1.0,1.0,0.5117271908763505,0.3569387755102041,0.44981182472989195,High Value,Highly Promo Dependent,Occasional Customer,2
563,53,Male,Missouri,Clothing,62,62.0,3.5,40.0,1.0,1.0,1.0,1.0,Debit Card,Standard,Neutral,0.525,0.525,0.7959183673469387,0.0,0.40000000000000013,1.0,1.0,1.0,0.4758673469387755,0.5387755102040817,0.501030612244898,High Value,Highly Promo Dependent,Occasional Customer,2
564,61,Male,Idaho,Footwear,99,99.0,4.4,16.0,4.0,1.0,1.0,1.0,Debit Card,Standard,High Satisfaction,0.9875,0.9875,0.3061224489795918,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.4363460384153661,0.4818367346938776,0.4545423169267707,Premium Value,Highly Promo Dependent,Occasional Customer,2
565,67,Male,Florida,Clothing,58,58.0,3.4,30.0,52.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Neutral,0.4750000000000001,0.4750000000000001,0.5918367346938774,0.9999999999999999,0.3600000000000001,1.0,1.0,1.0,0.6792346938775509,0.46755102040816326,0.5945612244897958,Medium Value,Highly Promo Dependent,Bargain Hunter,2
566,59,Male,Idaho,Accessories,43,43.0,4.2,10.0,52.0,1.0,1.0,1.0,Venmo,Store Pickup,High Satisfaction,0.2875,0.2875,0.18367346938775508,0.9999999999999999,0.6800000000000002,1.0,1.0,1.0,0.45971938775510196,0.4251020408163266,0.4458724489795918,Medium Value,Highly Promo Dependent,Bargain Hunter,2
567,55,Male,Alabama,Footwear,93,93.0,3.6,1.0,26.0,1.0,1.0,1.0,Debit Card,Store Pickup,Neutral,0.9125000000000001,0.9125000000000001,0.0,0.49019607843137253,0.44000000000000017,1.0,1.0,1.0,0.42080882352941174,0.31000000000000005,0.3764852941176471,Premium Value,Highly Promo Dependent,Occasional Customer,2
568,21,Male,New Hampshire,Clothing,50,50.0,3.0,24.0,26.0,1.0,1.0,1.0,Venmo,Next Day Air,Neutral,0.375,0.375,0.4693877551020408,0.49019607843137253,0.20000000000000018,1.0,1.0,1.0,0.44731392557022803,0.39081632653061227,0.42471488595438167,Medium Value,Highly Promo Dependent,Bargain Hunter,2
569,44,Male,Utah,Clothing,88,88.0,4.0,36.0,12.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.8500000000000001,0.8500000000000001,0.7142857142857142,0.21568627450980393,0.6000000000000001,1.0,1.0,1.0,0.6054201680672269,0.5642857142857143,0.5889663865546219,Premium Value,Highly Promo Dependent,Potential Loyalist,2
570,65,Male,Alabama,Clothing,33,33.0,4.4,46.0,4.0,1.0,1.0,1.0,Credit Card,Express,High Satisfaction,0.16250000000000003,0.16250000000000003,0.9183673469387754,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.4337439975990396,0.6655102040816328,0.5264504801920769,Low Value,Highly Promo Dependent,Potential Loyalist,2
571,65,Male,Iowa,Clothing,99,99.0,4.1,20.0,1.0,1.0,1.0,1.0,Cash,Standard,High Satisfaction,0.9875,0.9875,0.38775510204081626,0.0,0.6399999999999999,1.0,1.0,1.0,0.4513520408163265,0.4763265306122449,0.46134183673469387,Premium Value,Highly Promo Dependent,Occasional Customer,2
572,54,Male,Kentucky,Outerwear,76,76.0,3.6,37.0,52.0,1.0,1.0,1.0,Venmo,Free Shipping,Neutral,0.7000000000000001,0.7000000000000001,0.7346938775510203,0.9999999999999999,0.44000000000000017,1.0,1.0,1.0,0.803877551020408,0.5304081632653062,0.6944897959183672,High Value,Highly Promo Dependent,Occasional Customer,2
573,56,Male,South Carolina,Accessories,97,97.0,4.6,26.0,1.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,High Satisfaction,0.9625000000000001,0.9625000000000001,0.510204081632653,0.0,0.8399999999999999,1.0,1.0,1.0,0.4928316326530612,0.5630612244897959,0.5209234693877551,Premium Value,Highly Promo Dependent,Potential Loyalist,2
574,58,Male,California,Clothing,68,68.0,3.2,23.0,26.0,1.0,1.0,1.0,Credit Card,2-Day Shipping,Neutral,0.6000000000000001,0.6000000000000001,0.44897959183673464,0.49019607843137253,0.28000000000000025,1.0,1.0,1.0,0.5066506602641057,0.4046938775510205,0.4658679471788716,High Value,Highly Promo Dependent,Occasional Customer,2
575,54,Male,Maine,Footwear,79,79.0,4.8,20.0,26.0,1.0,1.0,1.0,Bank Transfer,Free Shipping,High Satisfaction,0.7375,0.7375,0.38775510204081626,0.49019607843137253,0.9199999999999999,1.0,1.0,1.0,0.5234108643457382,0.5463265306122449,0.5325771308523409,High Value,Highly Promo Dependent,Potential Loyalist,2
576,58,Male,Nebraska,Clothing,86,86.0,4.8,38.0,12.0,1.0,1.0,1.0,PayPal,Express,High Satisfaction,0.825,0.825,0.7551020408163265,0.21568627450980393,0.9199999999999999,1.0,1.0,1.0,0.6142466986794718,0.656530612244898,0.6311602641056422,Premium Value,Highly Promo Dependent,Potential Loyalist,2
577,48,Male,Washington,Accessories,68,68.0,5.0,5.0,4.0,1.0,1.0,1.0,Credit Card,2-Day Shipping,High Satisfaction,0.6000000000000001,0.6000000000000001,0.08163265306122448,0.058823529411764705,1.0,1.0,1.0,1.0,0.23030012004801922,0.4744897959183674,0.3279759903961585,High Value,Highly Promo Dependent,Occasional Customer,2
578,19,Male,Alabama,Clothing,52,52.0,3.7,41.0,1.0,1.0,1.0,1.0,Venmo,Store Pickup,Neutral,0.4,0.4,0.8163265306122448,0.0,0.4800000000000002,1.0,1.0,1.0,0.44653061224489793,0.5648979591836736,0.4938775510204082,Medium Value,Highly Promo Dependent,Bargain Hunter,2
579,69,Male,Maine,Footwear,90,90.0,4.6,22.0,26.0,1.0,1.0,1.0,Credit Card,Next Day Air,High Satisfaction,0.875,0.875,0.4285714285714285,0.49019607843137253,0.8399999999999999,1.0,1.0,1.0,0.5809873949579831,0.5385714285714285,0.5640210084033612,Premium Value,Highly Promo Dependent,Potential Loyalist,2
580,58,Male,California,Footwear,41,41.0,3.7,48.0,1.0,1.0,1.0,1.0,Credit Card,Free Shipping,Neutral,0.26250000000000007,0.26250000000000007,0.9591836734693877,0.0,0.4800000000000002,1.0,1.0,1.0,0.46242346938775514,0.6077551020408163,0.5205561224489796,Medium Value,Highly Promo Dependent,Bargain Hunter,2
581,49,Male,Iowa,Clothing,80,80.0,4.1,10.0,52.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.75,0.75,0.18367346938775508,0.9999999999999999,0.6399999999999999,1.0,1.0,1.0,0.598469387755102,0.4151020408163265,0.5251224489795918,High Value,Highly Promo Dependent,Potential Loyalist,2
